date,price
1/5/2023,329.22
1/6/2023,336.28
1/9/2023,335.29001
1/10/2023,337.23001
1/11/2023,339.76001
1/12/2023,342
1/13/2023,343.04001
1/17/2023,339.16
1/18/2023,332.97
1/19/2023,330.63
1/20/2023,333.67001
1/23/2023,336.17001
1/24/2023,337.10001
1/25/2023,337.32001
1/26/2023,339.35999
1/27/2023,339.60999
1/30/2023,337.06
1/31/2023,340.82999
2/1/2023,340.87
2/2/2023,340.42999
2/3/2023,338.98001
2/6/2023,338.48001
2/7/2023,341.51999
2/8/2023,339.42001
2/9/2023,337.07999
2/10/2023,338.73001
2/13/2023,342.54999
2/14/2023,341.14001
2/15/2023,341.66
2/16/2023,337.39001
2/17/2023,338.29001
2/21/2023,331.25
2/22/2023,330.51999
2/23/2023,331.67001
2/24/2023,328.12
2/27/2023,329.06
2/28/2023,326.57001
3/1/2023,327
3/2/2023,330.44
3/3/2023,334.20999
3/6/2023,334.67999
3/7/2023,328.87
3/8/2023,328.48999
3/9/2023,323.07999
3/10/2023,319.73001
3/13/2023,318.82001
3/14/2023,322.19
3/15/2023,319.54001
3/16/2023,323.25
3/17/2023,318.5
3/20/2023,322.29999
3/21/2023,325.62
3/22/2023,320.17999
3/23/2023,320.84
3/24/2023,322.32001
3/27/2023,324.31
3/28/2023,323.81
3/29/2023,327.07999
3/30/2023,328.48001
3/31/2023,332.62
4/3/2023,335.91
4/4/2023,333.94
4/5/2023,334.82001
4/6/2023,334.89999
4/10/2023,335.95999
4/11/2023,336.89999
4/12/2023,336.60999
4/13/2023,340.37
4/14/2023,338.84
4/17/2023,339.92001
4/18/2023,339.79999
4/19/2023,338.98999
4/20/2023,337.95001
4/21/2023,338.10999
4/24/2023,338.75
4/25/2023,335.32999
4/26/2023,332.95001
4/27/2023,338.20001
4/28/2023,341.03
5/1/2023,340.35999
5/2/2023,336.87
5/3/2023,334.10999
5/4/2023,331.32999
5/5/2023,336.73001
5/8/2023,336.22
5/9/2023,335.76999
5/10/2023,335.48999
5/11/2023,333.32999
5/12/2023,333.20001
5/15/2023,333.76999
5/16/2023,330.35001
5/17/2023,334.60999
5/18/2023,336.06
5/19/2023,334.19
5/22/2023,332.89999
